RunNumber,StartTime,StopTime,RunTime,RunTitle,EventNumber,Recorder,Bytes,Beam/Spill,K-Beam/Spill,Pi-Beam/Spill,Beam,K-Beam,Pi-Beam,SpillNumber,DAQ-Eff,BeamxDAQEff,DAQ-Duty,BeamMom,MR-Power,SX-Duty,K1.8D1,K1.8D4,K1.8D4s,S2SQ1,S2SQ2,S2SD1,BLineSM1,ESS1_POS,ESS1_NEG,ESS2_POS,ESS2_NEG,K18D4_Field,S2SD1_Field,TOFSelector,TrigA,TrigA-PS,TrigA-Gate,TrigB,TrigB-PS,TrigB-Gate,TrigC,TrigC-PS,TrigC-Gate,TrigD,TrigD-PS,TrigD-Gate,TrigE,TrigE-PS,TrigE-Gate,TrigF,TrigF-PS,TrigF-Gate
70119,2023/06/19 20:56:19,2023/06/19 21:00:39,0:04:20,trigger adjustment beam ON 100k BH2,12465,ON,296498852,,,,,,,,,,,-1.8147938032995556,30.111001875532427,46.68295759612271,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133774444444446,1.4191489999999998,ALL,BH1xBH2x/BAC,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,1,ON,TOF,-,-
70120,2023/06/19 21:01:01,2023/06/19 21:06:26,0:05:25,trigger adjustment beam ON 100k BH2,14627,ON,347950988,,,,,,,,,,,-1.8147947965498181,30.125014234464473,47.02514180217574,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133782727272729,1.4191505,ALL,BH1xBH2x/BAC,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,1,ON,TOF,-,-
70121,2023/06/19 21:06:44,2023/06/19 21:11:44,0:05:00,trigger adjustment beam ON 100k BH2,0,ON,0,,,,,,,,,,,-1.814799266176,30.099017778656172,46.129499352259096,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133819999999998,1.41915,ALL,BH1xBH2x/BAC,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,1,ON,TOF,-,-
70122,2023/06/19 21:12:02,2023/06/19 21:24:54,0:12:52,trigger adjustment beam ON 100k BH2,41784,ON,1001360684,,,,,,,,,,,-1.8148025408270767,30.098414820857922,47.111757315024335,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133847307692305,1.4191484999999997,ALL,BH1xBH2x/BAC,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,1,ON,TOF,-,-
70123,2023/06/19 21:25:29,2023/06/19 21:29:39,0:04:10,trigger adjustment chamberON beam trig,12855,ON,308478252,,,,,,,,,,,-1.814807510456,30.113584358218347,47.88983253731786,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.513388875,1.4191468571428572,ALL,BH1xBH2x/BAC,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,1,ON,TOF,-,-
70124,2023/06/19 21:29:51,2023/06/19 21:39:18,0:09:27,trigger adjustment chamberON beam trig slit closing,7315,ON,172982652,,,,,,,,,,,-1.8148011315484445,30.099653491536294,46.10180833307537,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133835555555557,1.4191454000000001,ALL,BH2,1,ON,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,1,ON,TOF,-,-
70125,2023/06/19 21:39:26,2023/06/19 21:45:06,0:05:40,trigger adjustment chamberON final BH2 check,110,ON,2226548,,,,,,,,,,,-1.8148053710312728,30.13292005285285,46.73188641749254,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.513387090909091,1.4191440000000002,ALL,BH2,1,ON,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,TOF,-,-
70126,2023/06/19 21:45:18,2023/06/19 21:51:31,0:06:13,trigger adjustment chamberON final BH2 check (after),53344,ON,1080623996,,,,,,,,,,,-1.8148018489993842,30.145958323187998,47.41917001002508,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133841538461539,1.419145333333333,ALL,BH2,20,ON,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,TOF,-,-
70127,2023/06/19 21:51:46,2023/06/19 21:54:08,0:02:22,trigger adjustment chamberON final BH2 check (after#2),23241,ON,470873804,,,,,,,,,,,-1.8148014246784,30.090034641461397,47.877575584481825,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133838,1.4191417499999999,ALL,BH2,20,ON,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,TOF,-,-
70128,2023/06/19 21:54:15,2023/06/19 22:04:06,0:09:51,trigger adjustment chamberON final BH2 check (after#3),216524,ON,4387307428,,,,,,,,,,,-1.8147899126656,30.114645771258125,46.74376851868987,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133742,1.4191420588235295,ALL,BH2,20,ON,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,TOF,-,-
70129,2023/06/19 22:09:52,2023/06/19 22:16:29,0:06:37,ADC gate timming check during slit opening,49135,ON,1176901096,,,,,,,,,,,-1.8147994506633844,30.08435562514564,47.21625139341045,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133821538461538,1.4191416666666665,ALL,BH2,20,ON,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,TOF,-,-
70130,2023/06/19 22:16:44,2023/06/19 22:20:39,0:03:55,ADC gate timming check chamber ON,4824,ON,117605068,,,,,,,,,,,-1.8148021142,30.099611267806452,46.51250518172637,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.513384375,1.41913775,ALL,BH2,20,ON,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,BH1xBH2,-,-,TOF,-,-
70131,2023/06/19 22:21:59,2023/06/19 22:26:18,0:04:19,ADC gate timming check chamber ON,50921,ON,1242974516,,,,,,,,,,,-1.8148015146160001,30.108155766105675,46.682520656114505,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133838750000002,1.4191385714285711,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,100,ON,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70132,2023/06/19 22:26:44,2023/06/19 22:33:46,0:07:02,ADC gate timming check chamber ON trig beamxTOF,19176,ON,497668612,,,,,,,,,,,-1.8148105726171428,30.119681491869034,47.18821626909624,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133914285714287,1.4191360999999998,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,1,ON,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70133,2023/06/19 22:34:53,2023/06/19 22:34:59,0:00:06,AFT hold timing check,0,ON,0,,,,,,,,,,,,,,,,,,,,,,,,,,
70134,2023/06/19 22:35:33,2023/06/19 22:38:07,0:02:34,AFT hold timing check,3863,ON,19773176,,,,,,,,,,,-1.8148016645119998,30.12348811519601,47.86170104876013,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133839999999998,1.4191295,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,1,ON,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70135,2023/06/19 22:38:51,2023/06/19 22:39:07,0:00:16,AFT hold timing check,483,ON,2461616,,,,,,,,,,,,,,,,,,,,,,,,,,
70136,2023/06/19 22:39:14,2023/06/19 22:58:54,0:19:40,AFT hold timing checkd,42697,ON,217900252,,,,,,,,,,,-1.8148040928272,30.101196176902363,47.200515739401716,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.513386025,1.419133121212121,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,1,ON,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70137,2023/06/19 22:59:26,2023/06/19 23:02:24,0:02:58,AFT hold timing checkd,1762,ON,9182276,,,,,,,,,,,-1.8147978671466667,30.1133583146711,46.13908391056336,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133808333333334,1.4191296,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOFxM2D1,1,ON,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70138,2023/06/19 23:03:44,2023/06/19 23:05:52,0:02:08,AFT hold timing checked,1817,ON,49007656,,,,,,,,,,,-1.8147959085055998,30.12400078209452,47.292531134834505,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133792,1.4191297999999999,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOFxM2D1,1,ON,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70139,2023/06/19 23:06:04,2023/06/19 23:07:38,0:01:34,AFT hold timing checked,641,ON,17385584,,,,,,,,,,,-1.814798067008,30.08953270833186,46.8130661767789,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.513381,1.419133,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOFxM2D1,1,ON,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70140,2023/06/19 23:07:53,2023/06/19 23:24:14,0:16:21,AFT hold timing checked,21795,ON,589049004,,,,,,,,,,,-1.814806723502,30.108719244151093,46.82154468317376,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133882187499998,1.41912972,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOFxM2D1,1,ON,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70141,2023/06/19 23:32:03,2023/06/19 23:36:46,0:04:43,TOF timing check,23483,ON,473279760,,,,,,,,,,,-1.8148023307164445,30.115927962969945,46.512976722736084,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133845555555556,1.4191284285714283,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOF,1,ON,BH1,-,-
70142,2023/06/19 23:39:29,2023/06/19 23:45:10,0:05:41,TOF timing check (spill structure is checked during this run),3774,ON,108121604,,,,,,,,,,,-1.814803953832727,30.10545320734916,46.68796743701301,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133859090909092,1.4191265454545454,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOFxM2D1,1,ON,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70143,2023/06/19 23:45:17,2023/06/19 23:47:13,0:01:56,TOF timing check (spill structure is checked during this run),3263,ON,65353956,,,,,,,,,,,-1.814801664512,30.084066022447793,47.85065483187077,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.513384,1.419128333333333,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOFxM2D1,1,ON,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70144,2023/06/19 23:47:27,2023/06/19 23:49:43,0:02:16,TOF timing check (spill structure is checked during this run),6895,ON,138288768,,,,,,,,,,,-1.814804962224,30.12357596044892,46.545644809368355,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.51338675,1.4191242499999999,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,1,ON,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70145,2023/06/19 23:49:58,2023/06/19 23:57:05,0:07:07,TOF timing check (spill structure is checked during this run),221775,ON,5199650644,,,,,,,,,,,-1.8148080886262858,30.09731816302882,47.063129314668835,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133893571428572,1.4191242727272728,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,200,ON,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70146,2023/06/19 23:58:30,2023/06/19 23:59:34,0:01:04,pedestal run on/off beam,50639,ON,1049522864,,,,,,,,,,,-1.814808259936,30.031989411149716,46.00150990477211,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133895000000002,1.419127,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70147,2023/06/19 23:59:47,2023/06/20 00:03:49,0:04:02,pedestal run off beam,105647,ON,2126280464,,,,,,,,,,,-1.814803463264,30.097351160754155,46.86472885255607,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133855,1.4191205,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70148,2023/06/20 00:03:59,2023/06/20 00:07:24,0:03:25,pedestal run on beam,37915,ON,808031840,,,,,,,,,,,-1.814805262016,30.048385669972827,39.61111066542742,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.513387,1.4191219999999998,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70149,2023/06/20 00:35:37,2023/06/20 00:42:14,0:06:37,Beam trig.,108102,ON,2821101676,,,,,,,,,,,-1.814811534587077,30.11901478586217,46.233262543255506,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133922307692307,1.4191164545454544,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,250,ON,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70150,2023/06/20 00:42:20,2023/06/20 00:43:54,0:01:34,Beam trig.,2943,ON,77250784,,,,,,,,,,,-1.814816054528,30.10395515438031,46.33258883088479,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.513396,1.41911875,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,250,ON,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70151,2023/06/20 00:44:02,2023/06/20 00:47:14,0:03:12,Beam trig.,64885,ON,1709613040,,,,,,,,,,,-1.8148080600746666,30.091939301131504,46.659491584942536,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133893333333333,1.4191146666666665,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,250,ON,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70152,2023/06/20 00:47:18,2023/06/20 00:48:35,0:01:17,Beam trig.,0,ON,0,,,,,,,,,,,-1.8148256478720002,30.113920285760415,46.633581088049226,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5134040000000002,1.419111,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,250,ON,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70153,2023/06/20 00:48:49,2023/06/20 00:53:26,0:04:37,Beam trig.,135280,ON,3572008672,,,,,,,,,,,-1.8148210910336,30.10272991837271,46.18276476789643,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5134002,1.419115,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,250,ON,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70154,2023/06/20 00:54:28,2023/06/20 00:56:19,0:01:51,Beam trig.,9762,ON,257955140,,,,,,,,,,,-1.8148188525866666,30.12661681116491,41.14595068870265,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5133983333333332,1.419114,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,250,ON,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70155,2023/06/20 01:11:04,2023/06/20 01:12:33,0:01:29,daq test trig: clock,62536,ON,1258367988,,,,,,,,,,,-1.8148120573013333,30.17532467923139,37.33178565719223,0.0,-4800.0,-860.0,2500.0,2500.0,2362.0,0.0,250.0,250.0,250.0,250.0,-1.5133926666666666,1.4191179999999999,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70156,2023/06/20 01:13:41,2023/06/20 01:18:31,0:04:50,daq test trig: clock,79082,ON,1591458112,,,,,,,,,,,-1.8148002255104,30.175324679231387,37.33178565719222,0.0,-4800.0,-860.0,2500.0,2500.0,2362.0,0.0,250.0,250.0,250.0,250.0,-1.5133828,1.41911425,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70157,2023/06/20 01:20:13,2023/06/20 01:29:55,0:09:42,daq test trig: clock,52137,ON,1049006552,,,,,,,,,,,-0.4558999300736001,30.175324679231387,37.33178565719222,0.0,-1200.0,-215.0,2500.0,2500.0,2362.0,0.0,250.0,250.0,250.0,250.0,-0.38018019999999997,1.4191094444444445,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70158,2023/06/20 01:30:08,2023/06/20 01:36:33,0:06:25,daq test trig: clock,299905,ON,6035145180,,,,,,,,,,,-0.0031302896984615382,30.175324679231384,37.33178565719221,0.0,0.0,0.0,2500.0,2500.0,2362.0,0.0,250.0,250.0,250.0,250.0,-0.0026103846153846155,1.4191069090909092,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70159,2023/06/20 01:38:13,2023/06/20 01:38:45,0:00:32,daq test trig: clock,1,ON,19716,,,,,,,,,,,-0.003107044288,30.175324679231387,37.33178565719223,0.0,0.0,0.0,2500.0,2500.0,2362.0,0.0,250.0,250.0,250.0,250.0,-0.002591,0.0,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70160,2023/06/20 01:40:47,2023/06/20 02:40:05,0:59:18,daq test trig: clock,2829002,ON,56916704200,,,,,,,,,,,-1.665283946592269,30.175324679231384,37.331785657192206,0.0,-4436.9747899159665,-794.9579831932773,2500.0,2500.0,2362.0,0.0,250.0,250.0,250.0,250.0,-1.3886994537815123,1.4191001170212765,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70161,2023/06/20 02:40:24,2023/06/20 03:24:02,0:43:38,daq test trig: clock,2077313,ON,41792998468,,,,,,,,,,,-1.8150450818324604,30.159459914014995,27.89156399675281,0.0,-4800.0,-860.0,2500.0,2500.0,2362.0,0.0,250.0,250.0,250.0,250.0,-1.513586988505747,1.4190938219178082,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70162,2023/06/20 03:52:51,2023/06/20 04:10:22,0:17:31,beam check,251670,ON,6545945796,,,,,,,,,,,-1.8150275535012572,30.124640398368125,47.155535223521184,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5135723714285714,1.4190817241379305,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,250,ON,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70163,2023/06/20 04:10:31,2023/06/20 04:24:41,0:14:10,Beam trig.,306139,ON,8016442504,,,,,,,,,,,-1.815024324313143,30.05898204819406,46.39120708315456,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5135696785714288,1.4190786363636363,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,250,ON,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70164,2023/06/20 04:26:59,2023/06/20 04:31:22,0:04:23,SDC1 study,127809,ON,3351733732,,,,,,,,,,,-1.8150187139200002,30.112551173870678,46.42614521785452,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5135649999999998,1.4190758571428572,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,250,ON,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70165,2023/06/20 04:32:12,2023/06/20 04:41:26,0:09:14,BeamxTOF trig.,37865,ON,1046060040,,,,,,,,,,,-1.8150173254096846,30.146330858928792,44.9707374556446,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5135638421052633,1.4190756666666664,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,1,ON,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70166,2023/06/20 05:15:05,2023/06/20 05:19:32,0:04:27,BeamxTOFxAC1 trig. to check WC,11958,ON,331582432,,,,,,,,,,,-1.8150169817884445,30.10288895421481,46.98270855745291,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5135635555555556,1.4190681666666667,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOFxAC1,1,ON,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70167,2023/06/20 05:19:57,2023/06/20 05:29:37,0:09:40,BeamxTOF trig.,120697,ON,3333929260,,,,,,,,,,,-1.8150123393953685,30.123264164078694,46.26871241175758,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5135596842105261,1.419068846153846,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,-,-,BH1xBH2xTOF,1,ON,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70168,2023/06/20 05:35:05,2023/06/20 05:47:47,0:12:42,Beam check,414838,ON,8689384332,,,,,,,,,,,-1.81499703296256,30.092943645566493,46.5212778849791,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.51354692,1.41906565,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,100,ON,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70169,2023/06/20 05:48:22,2023/06/20 05:51:57,0:03:35,AFT Calib. HV scan orig+0 (pi-beam:300k/spill),108364,ON,2721709060,,,,,,,,,,,-1.8149926320160001,30.094046209573666,46.17336631491561,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5135432500000001,1.4190645999999998,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,100,ON,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
70170,2023/06/20 05:53:03,2023/06/20 05:57:25,0:04:22,beam check,87596,ON,2146822296,,,,,,,,,,,-1.814996529312,30.09867509908617,46.37564403084383,-721.0,-4800.0,-860.0,2500.0,2500.0,2362.0,1453.0,250.0,250.0,250.0,250.0,-1.5135465,1.4190644285714282,ALL,BH1xBH2x/BACxTOFx/AC1xM2D1,-,-,BH1xBH2,15,ON,BH1xBH2xTOF,-,-,BH1xBH2x/BACxTOFxAC1xM2D1,-,-,TOFxWC,-,-,BH1,-,-
